filepath, filename, statement coverage %, total statements, branch coverage %, total branches
./lib/libbison_a-spawn_faction_addchdir.gcda, 'lib/spawn.h', 0.00, 1, 0.00, 0.00
./lib/libbison_a-spawn_faction_addchdir.gcda, 'lib/spawn_faction_addchdir.c', 0.00, 1, 0.00, 0.00
./lib/libbison_a-closeout.gcda, 'lib/closeout.c', 23.53, 17, 40.00, 10
./lib/libbison_a-hash-pjw.gcda, 'lib/hash-pjw.c', 0.00, 6, 0.00, 2
./lib/libbison_a-gl_linked_list.gcda, 'lib/gl_anylinked_list2.h', 0.00, 389, 0.00, 182
./lib/libbison_a-argmatch.gcda, 'lib/argmatch.c', 14.00, 50, 6.67, 30
./lib/libbison_a-mbrtowc.gcda, 'lib/wchar.h', 100.00, 1, 100.00, 2
./lib/libbison_a-mbrtowc.gcda, 'lib/mbrtowc.c', 55.56, 9, 100.00, 6
./lib/libbison_a-file-set.gcda, 'lib/file-set.c', 0.00, 19, 0.00, 8
./lib/libbison_a-execute.gcda, 'lib/execute.c', 0.00, 77, 0.00, 66
./lib/libbison_a-path-join.gcda, 'lib/path-join.c', 83.33, 6, 100.00, 6
./lib/libbison_a-printf.gcda, 'lib/printf.c', 0.00, 7, 0.00, 0.00
./lib/libbison_a-fatal-signal.gcda, 'lib/fatal-signal.c', 57.14, 112, 65.91, 88
./lib/libbison_a-fatal-signal.gcda, 'lib/sig-handler.h', 100.00, 2, 100.00, 2
./lib/libbison_a-printf-args.gcda, 'lib/printf-args.c', 26.67, 75, 93.10, 29
./lib/libbison_a-bitsetv.gcda, 'lib/bitsetv.c', 40.00, 80, 37.04, 54
./lib/libbison_a-bitsetv.gcda, 'lib/bitset.h', 84.62, 13, 66.67, 6
./lib/libbison_a-pipe-safer.gcda, 'lib/pipe-safer.c', 55.56, 9, 100.00, 6
./lib/libbison_a-vasnprintf.gcda, 'lib/vasnprintf.c', 53.94, 254, 54.06, 283
./lib/libbison_a-vasnprintf.gcda, 'lib/xsize.h', 100.00, 7, 66.67, 30
./lib/libbison_a-hash.gcda, 'lib/hash.c', 63.56, 343, 73.20, 194
./lib/libbison_a-hash.gcda, 'lib/bitrotate.h', 0.00, 2, 0.00, 0.00
./lib/libbison_a-fd-safer.gcda, 'lib/fd-safer.c', 37.50, 8, 100.00, 2
./lib/libbison_a-bitset.gcda, 'lib/bitset.c', 24.57, 175, 35.56, 90
./lib/libbison_a-bitset.gcda, 'lib/bitset.h', 0.00, 20, 0.00, 6
./lib/libbison_a-spawn-pipe.gcda, 'lib/spawn-pipe.c', 54.48, 134, 65.52, 116
./lib/libbison_a-xhash.gcda, 'lib/xhash.c', 81.82, 11, 100.00, 4
./lib/libbison_a-obstack.gcda, 'lib/obstack.c', 68.69, 99, 76.19, 42
./lib/libbison_a-fseterr.gcda, 'lib/fseterr.c', 0.00, 3, 0.00, 0.00
./lib/libbison_a-xalloc-die.gcda, 'lib/xalloc-die.c', 0.00, 3, 0.00, 0.00
./lib/libbison_a-hard-locale.gcda, 'lib/hard-locale.c', 100.00, 4, 100.00, 6
./lib/libbison_a-gl_array_list.gcda, 'lib/gl_array_list.c', 16.21, 290, 15.71, 140
./lib/libbison_a-canonicalize.gcda, 'lib/canonicalize.c', 0.00, 165, 0.00, 146
./lib/libbison_a-canonicalize.gcda, 'lib/malloc/scratch_buffer.gl.h', 0.00, 13, 0.00, 18
./lib/libbison_a-c-strcasecmp.gcda, 'lib/c-strcasecmp.c', 100.00, 14, 100.00, 10
./lib/libbison_a-c-strcasecmp.gcda, 'lib/c-ctype.h', 50.00, 4, 100.00, 4
./lib/libbison_a-integer_length_l.gcda, 'lib/integer_length_l.c', 0.00, 3, 0.00, 2
./lib/libbison_a-hash-triple-simple.gcda, 'lib/hash-triple-simple.c', 0.00, 13, 0.00, 6
./lib/libbison_a-concat-filename.gcda, 'lib/concat-filename.c', 80.95, 21, 81.82, 22
./lib/libbison_a-xstrndup.gcda, 'lib/xstrndup.c', 80.00, 5, 100.00, 2
./lib/libbison_a-fopen-safer.gcda, 'lib/fopen-safer.c', 29.41, 17, 40.00, 10
./lib/libbison_a-findprog-in.gcda, 'lib/findprog-in.c', 0.00, 92, 0.00, 58
./lib/libbison_a-xmalloc.gcda, 'lib/xmalloc.c', 51.85, 81, 36.84, 76
./lib/libbison_a-xmalloc.gcda, 'lib/ialloc.h', 0.00, 13, 0.00, 14
./lib/libbison_a-xmalloc.gcda, 'lib/xalloc.h', 0.00, 2, 0.00, 0.00
./lib/libbison_a-vasprintf.gcda, 'lib/vasprintf.c', 70.00, 10, 100.00, 4
./lib/libbison_a-mbswidth.gcda, 'lib/mbswidth.c', 75.86, 58, 68.42, 38
./lib/libbison_a-sprintf.gcda, 'lib/sprintf.c', 71.43, 21, 100.00, 8
./lib/libbison_a-fcntl.gcda, 'lib/fcntl.c', 0.00, 51, 0.00, 22
./lib/libbison_a-quotearg.gcda, 'lib/quotearg.c', 67.70, 387, 66.46, 322
./lib/libbison_a-quotearg.gcda, 'lib/c-strcaseeq.h', 60.53, 38, 60.71, 56
./lib/libbison_a-quotearg.gcda, 'lib/c-ctype.h', 100.00, 3, 60.00, 20
./lib/libbison_a-asnprintf.gcda, 'lib/asnprintf.c', 0.00, 7, 0.00, 0.00
./lib/libbison_a-get-errno.gcda, 'lib/get-errno.c', 40.00, 5, 0.00, 0.00
./lib/malloc/libbison_a-scratch_buffer_dupfree.gcda, 'lib/malloc/scratch_buffer_dupfree.c', 0.00, 7, 0.00, 6
./lib/malloc/libbison_a-scratch_buffer_grow.gcda, 'lib/malloc/scratch_buffer_grow.c', 0.00, 14, 0.00, 6
./lib/malloc/libbison_a-scratch_buffer_grow.gcda, 'lib/malloc/scratch_buffer.gl.h', 0.00, 6, 0.00, 2
./lib/malloc/libbison_a-scratch_buffer_grow_preserve.gcda, 'lib/malloc/scratch_buffer_grow_preserve.c', 0.00, 18, 0.00, 8
./lib/malloc/libbison_a-scratch_buffer_grow_preserve.gcda, 'lib/malloc/scratch_buffer.gl.h', 0.00, 3, 0.00, 0.00
./lib/unistr/libbison_a-u8-uctomb-aux.gcda, 'lib/unistr/u8-uctomb-aux.c', 87.50, 16, 86.67, 15
./lib/glthread/libbison_a-lock.gcda, 'lib/glthread/lock.c', 16.13, 31, 14.29, 14
./lib/bitset/libbison_a-vector.gcda, 'lib/bitset/vector.c', 5.92, 439, 3.77, 212
./lib/bitset/libbison_a-vector.gcda, 'lib/bitset/base.h', 0.00, 4, 0.00, 0.00
./lib/bitset/libbison_a-list.gcda, 'lib/bitset/list.c', 0.00, 438, 0.00, 246
./lib/bitset/libbison_a-list.gcda, 'lib/bitset/base.h', 0.00, 4, 0.00, 0.00
./lib/bitset/libbison_a-table.gcda, 'lib/bitset/table.c', 0.00, 366, 0.00, 200
./lib/bitset/libbison_a-table.gcda, 'lib/bitset/base.h', 0.00, 4, 0.00, 0.00
./lib/bitset/libbison_a-stats.gcda, 'lib/bitset/stats.c', 15.81, 272, 16.77, 155
./lib/bitset/libbison_a-array.gcda, 'lib/bitset/array.c', 20.65, 310, 19.67, 122
./lib/bitset/libbison_a-array.gcda, 'lib/bitset/base.h', 50.00, 4, 0.00, 0.00
directory, /home/ubuntu/configuration-fuzzer/afl-targets/bison
total_no_of_statements, 18938
total_statement_coverage_%, 37.35%
total_no_of_branches, 13768
total_branch_coverage_%, 34.87%
